brand,user_id
Android,user_16482
Android,user_10354
Apple,user_15664
Android,user_17739
Android,user_15624
Apple,user_16881
Apple,user_13623
Android,user_14836
Apple,user_16566
Apple,user_11792
Apple,user_18108
Apple,user_16517
Android,user_10164
Android,user_12717
Android,user_17756
Apple,user_16751
Apple,user_17174
Android,user_14790
Apple,user_18450
Android,user_15462
Apple,user_16200
Android,user_12769
Apple,user_12680
Android,user_15773
Apple,user_13818
Android,user_10554
Android,user_16951
Android,user_19381
Android,user_18469
Android,user_14097
Android,user_16954
Android,user_11555
Apple,user_12393
Apple,user_13960
Android,user_15805
Android,user_11222
Android,user_15241
Android,user_12338
Apple,user_14231
Apple,user_10098
Apple,user_18871
Apple,user_18497
Android,user_15443
Android,user_15553
Apple,user_15063
Android,user_16541
Android,user_16810
Apple,user_16903
Apple,user_12387
Apple,user_19347
Android,user_15090
Apple,user_12261
Android,user_16540
Android,user_14046
Android,user_17711
Android,user_19266
Apple,user_11857
Apple,user_10958
Android,user_11208
Android,user_18723
Android,user_13321
Android,user_14939
Android,user_16793
Android,user_11666
Android,user_15436
Apple,user_12436
Android,user_10268
Android,user_15249
Apple,user_18034
Android,user_13088
Android,user_19048
Android,user_15903
Android,user_11540
Android,user_11773
Apple,user_10397
Android,user_15499
Apple,user_19288
Apple,user_11422
Android,user_12412
Android,user_14753
Apple,user_10732
Apple,user_12311
Android,user_13693
Apple,user_12715
Android,user_12663
Android,user_10275
Apple,user_13678
Apple,user_15178
Android,user_19105
Android,user_11491
Android,user_15154
Apple,user_12895
Android,user_14722
Android,user_16747
Apple,user_18660
Android,user_12947
Android,user_11333
Apple,user_19017
Android,user_10653
Apple,user_14209
Android,user_18165
Android,user_18515
Apple,user_18198
Android,user_12556
Apple,user_15013
Android,user_12535
Apple,user_14701
Android,user_11472
Android,user_11774
Android,user_11732
Apple,user_19238
Android,user_13380
Android,user_17643
Android,user_12247
Android,user_15139
Apple,user_10897
Apple,user_15062
Apple,user_12269
Android,user_14507
Apple,user_13557
Android,user_10594
Android,user_14768
Android,user_16428
Apple,user_11342
Apple,user_18341
Apple,user_13171
Android,user_10280
Android,user_10524
Apple,user_13275
Android,user_10293
Apple,user_16625
Android,user_16202
Apple,user_15829
Apple,user_13827
Android,user_14751
Android,user_11313
Apple,user_17206
Apple,user_15366
Apple,user_10648
Apple,user_10522
Android,user_11234
Android,user_12461
Apple,user_12246
Android,user_10147
Android,user_16280
Apple,user_11410
Android,user_11437
Android,user_19052
Apple,user_14677
Apple,user_18031
Apple,user_17426
Apple,user_12815
Apple,user_10357
Apple,user_12758
Android,user_13470
Apple,user_12682
Apple,user_11057
Android,user_10239
Android,user_10612
Android,user_12997
Android,user_17106
Android,user_14944
Apple,user_12646
Apple,user_13381
Android,user_10604
Apple,user_14191
Apple,user_14607
Apple,user_16849
Apple,user_16385
Apple,user_12513
Apple,user_12870
Apple,user_17616
Android,user_10195
Android,user_14740
Android,user_11702
Android,user_14603
Apple,user_18139
Android,user_16844
Android,user_11414
Android,user_10247
Android,user_12466
Apple,user_16834
Android,user_10314
Android,user_14247
Apple,user_12977
Android,user_10432
Android,user_13634
Apple,user_16500
Android,user_18924
Android,user_12192
Android,user_17786
Android,user_17495
Android,user_14737
Android,user_11727
Apple,user_15047
Apple,user_18126
Android,user_16119
Apple,user_13588
Android,user_17564
Android,user_16826
Apple,user_18605
Android,user_16688
Apple,user_15153
Apple,user_11447
Apple,user_15363
Android,user_16034
Android,user_12507
Apple,user_12845
Apple,user_13801
Android,user_14520
Apple,user_17793
Android,user_13360
Android,user_10877
Android,user_11872
Android,user_12419
Apple,user_11896
Apple,user_18954
Android,user_11942
Apple,user_15370
Android,user_16307
Android,user_14667
Apple,user_17867
Apple,user_11517
Android,user_16414
Apple,user_14135
Apple,user_18721
Android,user_11943
Apple,user_14840
Apple,user_12302
Android,user_16049
Apple,user_15483
Android,user_18499
Android,user_19420
Android,user_11527
Apple,user_14885
Apple,user_14482
Apple,user_10437
Apple,user_19084
Apple,user_17227
Apple,user_15508
Android,user_11957
Android,user_14470
Apple,user_16191
Android,user_13925
Apple,user_11861
Android,user_13769
Apple,user_17098
Android,user_10702
Android,user_18782
Android,user_19240
Android,user_19197
Apple,user_14782
Android,user_11528
Apple,user_11903
Apple,user_16737
Apple,user_14123
Apple,user_19035
Apple,user_17561
Android,user_19004
Android,user_14383
Apple,user_10654
Apple,user_11037
Apple,user_18149
Android,user_15209
Apple,user_15957
Android,user_13019
Apple,user_13393
Apple,user_13484
Android,user_10445
Apple,user_13502
Android,user_19294
Android,user_13581
Android,user_11735
Android,user_12148
Android,user_13888
Android,user_14350
Apple,user_10726
Apple,user_15622
Apple,user_11733
Android,user_15020
Android,user_15310
Apple,user_10503
Android,user_16741
Android,user_14093
Android,user_15205
Apple,user_10253
Android,user_12538
Android,user_15877
Apple,user_11273
Android,user_12721
Apple,user_11049
Android,user_18636
Android,user_11862
Android,user_15259
Apple,user_10394
Android,user_15220
Android,user_12061
Apple,user_13359
Android,user_15311
Apple,user_16462
Apple,user_12229
Android,user_16593
Apple,user_18630
Apple,user_17503
Android,user_12013
Android,user_18491
Android,user_11701
Apple,user_13493
Android,user_15263
Android,user_19391
Android,user_18015
Android,user_15764
Android,user_12396
Apple,user_14282
Apple,user_18826
Apple,user_10856
Android,user_18264
Apple,user_19314
Apple,user_15879
Apple,user_10684
Apple,user_16578
Apple,user_14886
Android,user_16942
Android,user_13865
Android,user_13564
Android,user_18322
Android,user_17733
Apple,user_12298
Android,user_17292
Apple,user_16573
Android,user_11779
Apple,user_10299
Apple,user_10755
Apple,user_12164
Android,user_17471
Android,user_11729
Apple,user_12312
Apple,user_10479
Apple,user_16752
Android,user_14367
Android,user_18065
Android,user_10931
Apple,user_15422
Android,user_10511
Android,user_17002
Android,user_15915
Apple,user_15313
Android,user_17514
Apple,user_13050
Android,user_11062
Android,user_11791
Apple,user_18094
Apple,user_10622
Apple,user_17927
Android,user_13829
Android,user_14187
Apple,user_13691
Android,user_15130
Android,user_17498
Android,user_11949
Apple,user_14463
Android,user_17978
Apple,user_17245
Apple,user_10882
Apple,user_13742
Android,user_14026
Apple,user_16657
Android,user_14374
Android,user_17460
Android,user_18178
Apple,user_18074
Apple,user_14115
Apple,user_11365
Android,user_16928
Android,user_17568
Android,user_11693
Apple,user_19339
Android,user_15955
Apple,user_11080
Apple,user_16925
Android,user_17859
Apple,user_16781
Apple,user_16709
Android,user_14514
Android,user_12737
Android,user_16714
Apple,user_12350
Android,user_17429
Apple,user_18433
Apple,user_18572
Android,user_11833
Android,user_10987
Apple,user_16558
Apple,user_17382
Android,user_12729
Android,user_19355
Apple,user_18791
Android,user_12780
Android,user_16167
Android,user_13024
Apple,user_12559
Apple,user_15595
Android,user_14541
Apple,user_10866
Apple,user_13881
Apple,user_14835
Android,user_12766
Apple,user_12525
Apple,user_12143
Apple,user_17374
Apple,user_10549
Apple,user_17729
Apple,user_12032
Apple,user_14082
Android,user_14890
Apple,user_15733
Apple,user_11897
Android,user_17025
Apple,user_15411
Android,user_13497
Android,user_15217
Android,user_17615
Android,user_18056
Android,user_15782
Android,user_17722
Android,user_10602
Apple,user_17982
Apple,user_12548
Apple,user_13441
Android,user_10823
Android,user_14724
Apple,user_18346
Android,user_10543
Apple,user_10578
Android,user_18229
Apple,user_14948
Android,user_17392
Apple,user_12676
Android,user_15655
Apple,user_10134
Apple,user_11634
Apple,user_12084
Apple,user_16742
Android,user_18530
Android,user_14913
Android,user_15115
Apple,user_13302
Apple,user_13277
Android,user_17244
Apple,user_12119
Android,user_16341
Android,user_13802
Android,user_16046
Android,user_15689
Android,user_11131
Android,user_12763
Apple,user_17963
Apple,user_15639
Android,user_13258
Android,user_16653
Android,user_18007
Apple,user_14748
Android,user_15804
Apple,user_10841
Apple,user_13610
Android,user_19383
Apple,user_11332
Android,user_14726
Android,user_15036
Android,user_15516
Apple,user_14648
Apple,user_17728
Android,user_12575
Android,user_13759
Apple,user_13735
Apple,user_14600
Apple,user_13474
Apple,user_15340
Apple,user_17385
Android,user_17647
Android,user_14090
Android,user_17979
Android,user_14822
Apple,user_11235
Android,user_12685
Android,user_16956
Android,user_19295
Apple,user_13197
Android,user_13488
Apple,user_11175
Android,user_17092
Apple,user_11090
Android,user_18395
Apple,user_18735
Apple,user_10276
Android,user_15413
Android,user_16622
Apple,user_18934
Android,user_19313
Android,user_13542
Apple,user_18986
Android,user_11925
Apple,user_10603
Android,user_12410
Android,user_10925
Android,user_15456
Apple,user_14704
Apple,user_14907
Apple,user_15031
Apple,user_17056
Android,user_10853
Apple,user_15198
Android,user_15306
Android,user_11420
Android,user_14925
Apple,user_12417
Android,user_19143
Apple,user_14633
Apple,user_10447
Apple,user_17928
Android,user_18078
Android,user_18971
Apple,user_14357
Android,user_12711
Android,user_15018
Android,user_10534
Android,user_16389
Android,user_15848
Apple,user_11783
Android,user_14656
Android,user_17386
Android,user_17112
Apple,user_19058
Android,user_15504
Apple,user_12718
Android,user_18244
Apple,user_13783
Apple,user_19022
Android,user_11331
Android,user_10251
Apple,user_10909
Apple,user_17849
Android,user_10146
Apple,user_11841
Apple,user_10762
Apple,user_17335
Apple,user_16154
Apple,user_16410
Android,user_16508
Apple,user_10129
Android,user_13903
Apple,user_13163
Android,user_16845
Apple,user_10798
Android,user_14288
Android,user_10103
Apple,user_16278
Android,user_18514
Android,user_17843
Apple,user_11790
Android,user_18972
Android,user_17168
Android,user_19223
Apple,user_13576
Android,user_11781
Apple,user_14309
Android,user_12401
Apple,user_11501
Android,user_17742
Apple,user_18047
Android,user_14284
Apple,user_11941
Apple,user_11858
Apple,user_18744
Apple,user_10113
Apple,user_16452
Android,user_11562
Apple,user_17032
Apple,user_15396
Apple,user_15365
Android,user_11428
Apple,user_17764
Apple,user_18363
Android,user_16998
Android,user_12658
Android,user_10903
Android,user_13677
Android,user_14111
Android,user_19139
Apple,user_18277
Android,user_17113
Apple,user_13633
Apple,user_10584
Apple,user_11398
Android,user_18988
Android,user_16227
Apple,user_13100
Apple,user_17914
Android,user_16406
Android,user_13920
Apple,user_16407
Android,user_17223
Android,user_12138
Android,user_11413
Android,user_13591
Apple,user_16651
Android,user_13501
Apple,user_12141
Android,user_11981
Apple,user_15683
Apple,user_18276
Apple,user_15864
Android,user_13609
Android,user_14902
Android,user_17170
Android,user_15177
Android,user_18166
Android,user_14253
Unknown,user_10392
Apple,user_17662
Android,user_10924
Android,user_16729
Apple,user_11502
Apple,user_14721
Apple,user_15343
Android,user_11572
Android,user_14323
Android,user_16108
Apple,user_10094
Apple,user_12287
Apple,user_18503
Apple,user_16885
Android,user_16775
Android,user_18323
Android,user_12175
Android,user_12029
Apple,user_13959
Apple,user_12288
Apple,user_17006
Apple,user_18461
Apple,user_13261
Android,user_16784
Apple,user_14037
Apple,user_12585
Android,user_15298
Android,user_14122
Android,user_15522
Android,user_11984
Apple,user_10761
Apple,user_12776
Apple,user_11370
Apple,user_13970
Android,user_15532
Android,user_15092
Apple,user_12982
Apple,user_15149
Android,user_13835
Android,user_13545
Apple,user_18177
Android,user_14328
Apple,user_18669
Apple,user_17368
Android,user_17023
Android,user_13524
Apple,user_19033
Apple,user_13499
Android,user_17175
Apple,user_10708
Apple,user_13056
Apple,user_12054
Apple,user_16756
Android,user_15082
Apple,user_13127
Apple,user_13930
Android,user_18538
Android,user_12887
Apple,user_16895
Android,user_18824
Apple,user_15248
Apple,user_12125
Android,user_17317
Android,user_13736
Apple,user_11063
Android,user_16488
Apple,user_18206
Apple,user_18532
Android,user_17016
Android,user_16728
Apple,user_16288
Android,user_16863
Apple,user_11644
Android,user_17952
Android,user_16140
Android,user_14674
Android,user_10597
Android,user_14681
Apple,user_18278
Android,user_19193
Apple,user_18958
Android,user_18220
Android,user_14468
Apple,user_13656
Android,user_11818
Android,user_13738
Apple,user_16859
Android,user_12550
Android,user_18189
Android,user_15000
Android,user_10105
Android,user_17475
Android,user_11132
Apple,user_16014
Apple,user_12764
Android,user_13111
Apple,user_10980
Apple,user_17180
Android,user_16266
Apple,user_13754
Apple,user_14025
Apple,user_18039
Android,user_16453
Android,user_12558
Apple,user_14236
Apple,user_19179
Android,user_14412
Apple,user_16843
Apple,user_17820
Android,user_19115
Apple,user_17000
Apple,user_17036
Android,user_18316
Android,user_10786
Android,user_16669
Android,user_10733
Apple,user_11842
Apple,user_11060
Android,user_11186
Android,user_11769
Android,user_12978
Android,user_16006
Android,user_13780
Apple,user_12522
Apple,user_14883
Apple,user_15607
Apple,user_18704
Android,user_10310
Android,user_11458
Android,user_11446
Apple,user_15052
Android,user_14980
Apple,user_10754
Apple,user_11475
Apple,user_15216
Android,user_12795
Apple,user_12358
Android,user_13188
Apple,user_18184
Android,user_17150
Android,user_13688
Apple,user_14239
Android,user_18682
Apple,user_12517
Android,user_14719
Apple,user_16806
Android,user_14021
Android,user_15597
Android,user_15184
Apple,user_17512
Android,user_18659
Android,user_13473
Apple,user_14683
Android,user_17695
Android,user_13953
Android,user_12791
Android,user_11467
Android,user_14694
Android,user_17297
Apple,user_11110
Apple,user_14952
Android,user_11191
Android,user_13638
Apple,user_11628
Apple,user_18453
Apple,user_18318
Apple,user_17873
Android,user_13285
Apple,user_16457
Apple,user_12547
Apple,user_18444
Apple,user_17052
Android,user_16226
Android,user_16882
Android,user_13671
Apple,user_13913
Android,user_10142
Apple,user_14126
Android,user_12667
Apple,user_10696
Apple,user_16198
Apple,user_14430
Apple,user_15240
Apple,user_13635
Android,user_15775
Apple,user_16454
Apple,user_14488
Android,user_13560
Apple,user_17657
Apple,user_10163
Android,user_12324
Android,user_18901
Apple,user_12504
Android,user_10218
Android,user_15135
Android,user_11416
Android,user_16853
Apple,user_16637
Apple,user_15560
Apple,user_12207
Apple,user_12668
Apple,user_11660
Android,user_14718
Android,user_12814
Apple,user_13433
Apple,user_13225
Android,user_13443
Android,user_16721
Android,user_10996
Apple,user_12356
Apple,user_13593
Android,user_18389
Apple,user_14557
Android,user_16458
Apple,user_16870
Apple,user_14843
Android,user_10088
Android,user_14953
Android,user_18399
Apple,user_10629
Apple,user_15334
Android,user_14139
Apple,user_15488
Apple,user_17576
Apple,user_12856
Apple,user_12782
Apple,user_12509
Android,user_13265
Android,user_12654
Apple,user_10717
Android,user_18485
Android,user_18930
Apple,user_16427
Apple,user_11061
Apple,user_17087
Apple,user_14911
Apple,user_15159
Apple,user_17176
Apple,user_16400
Apple,user_19377
Apple,user_12172
Apple,user_15077
Apple,user_17089
Apple,user_15977
Android,user_18020
Android,user_15388
Android,user_13661
Apple,user_17584
Apple,user_10277
Android,user_18580
Android,user_10751
Apple,user_15801
Android,user_14882
Apple,user_11160
Android,user_12884
Apple,user_18822
Android,user_17410
Apple,user_15458
Android,user_14098
Android,user_16596
Android,user_18717
Apple,user_10148
Apple,user_11534
Android,user_12613
Apple,user_17233
Apple,user_17975
Android,user_15542
Android,user_10110
Apple,user_12852
Apple,user_11081
Android,user_16935
Apple,user_17069
Android,user_18577
Android,user_10515
Apple,user_13454
Android,user_14646
Android,user_16272
Apple,user_15810
Apple,user_12089
Android,user_18862
Apple,user_10380
Android,user_11703
Apple,user_12797
Apple,user_16758
Android,user_12748
Android,user_17958
Apple,user_16748
Android,user_18342
Android,user_17518
Apple,user_17347
Apple,user_12919
Apple,user_17962
Apple,user_16234
Android,user_15331
Android,user_17912
Android,user_10870
Android,user_15904
Android,user_11846
Android,user_12128
Android,user_11350
Apple,user_10557
Apple,user_17120
Android,user_10080
Android,user_12453
Android,user_15640
Apple,user_10474
Android,user_15758
Apple,user_16416
Apple,user_15912
Android,user_12102
Android,user_17400
Android,user_12960
Apple,user_12651
Android,user_18102
Apple,user_18054
Apple,user_17708
Apple,user_12019
Apple,user_17543
Apple,user_12237
Apple,user_18855
Android,user_16838
Apple,user_17923
Android,user_13070
Apple,user_15731
Android,user_18827
Apple,user_14267
Apple,user_12065
Apple,user_11119
Android,user_17666
Apple,user_12555
Android,user_15928
Apple,user_12691
Apple,user_13755
Apple,user_12998
Apple,user_11705
Android,user_19008
Android,user_17828
Apple,user_15945
Apple,user_19142
Android,user_17282
Android,user_18695
Android,user_14947
Android,user_15201
Unknown,user_11716
Apple,user_14150
Android,user_11504
Apple,user_16254
Android,user_13964
Android,user_14403
Apple,user_13102
Android,user_15826
Android,user_16549
Android,user_17154
Apple,user_11066
Apple,user_13465
Apple,user_16050
Android,user_18741
Android,user_19036
Apple,user_18892
Android,user_18409
Android,user_12321
Apple,user_12987
Android,user_15374
Apple,user_15371
Apple,user_18599
Apple,user_16874
Android,user_14924
Apple,user_14205
Apple,user_18768
Apple,user_18284
Apple,user_18098
Android,user_15399
Apple,user_15517
Apple,user_16957
Apple,user_13511
Apple,user_14417
Android,user_11736
Apple,user_17880
Apple,user_17905
Android,user_19190
Android,user_10039
Android,user_11995
Apple,user_11359
Apple,user_19013
Android,user_15466
Apple,user_14613
Apple,user_18418
Apple,user_17834
Apple,user_12576
Apple,user_18928
Android,user_13664
Android,user_12096
Android,user_12752
Apple,user_12413
Apple,user_13319
Android,user_11480
Android,user_17941
Apple,user_11436
Apple,user_12849
Apple,user_10238
Apple,user_16986
Android,user_18729
Android,user_10608
Android,user_18212
Apple,user_13744
Android,user_12827
Apple,user_10579
Apple,user_17445
Android,user_18445
Android,user_13569
Apple,user_12430
Android,user_10894
Android,user_10121
Apple,user_16269
Apple,user_18975
Android,user_10369
Apple,user_12390
Android,user_15391
Apple,user_13246
Android,user_12702
Android,user_10010
Apple,user_17028
Android,user_16180
Apple,user_18243
Apple,user_19231
Apple,user_18634
Apple,user_18302
Apple,user_17990
Android,user_16824
Apple,user_11435
Apple,user_18125
Android,user_16027
Android,user_12115
Apple,user_16936
Apple,user_17745
Android,user_16680
Apple,user_11754
Apple,user_11471
Apple,user_10852
Android,user_12863
Apple,user_11362
Android,user_17688
Apple,user_18731
Apple,user_10487
Android,user_17387
Apple,user_14893
Apple,user_16422
Android,user_16965
Android,user_16798
Android,user_14083
Apple,user_15445
Apple,user_10200
Apple,user_10451
Android,user_13369
Apple,user_10886
Android,user_14196
Android,user_14975
Android,user_13986
Apple,user_15603
Android,user_15322
Android,user_17383
Android,user_12837
Android,user_15002
Android,user_15243
Android,user_17421
Android,user_11067
Apple,user_10295
Android,user_15067
Android,user_18856
Android,user_14170
Apple,user_11470
Android,user_12459
Apple,user_17068
Apple,user_17998
Apple,user_11686
Apple,user_13389
Android,user_11030
Apple,user_14339
Android,user_11059
Apple,user_19081
Android,user_14414
Android,user_12241
Android,user_16608
Android,user_10998
Android,user_11455
Apple,user_13148
Apple,user_19206
Android,user_17393
Android,user_15046
Apple,user_14305
Android,user_10961
Apple,user_12544
Apple,user_16489
Android,user_15855
Apple,user_13198
Android,user_16544
Apple,user_16045
Apple,user_17434
Apple,user_17869
Apple,user_11356
Android,user_17854
Apple,user_10261
Android,user_15599
Apple,user_13568
Apple,user_19417
Android,user_11292
Apple,user_13287
Android,user_12619
Apple,user_16105
Android,user_11661
Apple,user_18586
Apple,user_17685
Android,user_17993
Android,user_15283
Apple,user_19325
Apple,user_18734
Apple,user_17274
Android,user_13841
Android,user_19378
Android,user_10738
Apple,user_11495
Apple,user_14370
Android,user_14194
Android,user_11383
Android,user_17591
Android,user_17041
Apple,user_13297
Apple,user_12689
Android,user_15254
Android,user_12283
Apple,user_16146
Apple,user_11992
Android,user_10730
Android,user_18859
Apple,user_19241
Android,user_18345
Apple,user_13447
Apple,user_16347
Android,user_13547
Android,user_18256
Android,user_13206
Apple,user_11379
Android,user_14820
Android,user_14121
Apple,user_14972
Android,user_14504
Android,user_13909
Android,user_19274
Android,user_17279
Apple,user_12026
Android,user_13162
Android,user_10461
Apple,user_10019
Android,user_16695
Android,user_16790
Android,user_15142
Apple,user_10292
Apple,user_12178
Apple,user_11476
Android,user_10179
Apple,user_17806
Android,user_18354
Android,user_12048
Apple,user_16592
Android,user_10668
Android,user_15110
Android,user_18214
Apple,user_14584
Android,user_14042
Android,user_17974
Android,user_11431
Apple,user_12990
Android,user_17935
Android,user_11343
Android,user_14287
Android,user_11776
Android,user_19424
Android,user_11878
Android,user_18622
Android,user_18685
Apple,user_18289
Android,user_11051
Android,user_11933
Apple,user_12432
Android,user_10436
Apple,user_10051
Apple,user_17481
Android,user_14825
Apple,user_10327
Android,user_12491
Android,user_18700
Android,user_14085
Apple,user_15464
Apple,user_11946
Apple,user_11698
Apple,user_12106
Apple,user_12592
Android,user_15536
Android,user_10492
Android,user_14781
Android,user_15718
Apple,user_12100
Android,user_19071
Apple,user_14528
Apple,user_17152
Apple,user_13580
Apple,user_16897
Apple,user_11112
Apple,user_13041
Apple,user_19020
Apple,user_14193
Apple,user_17293
Apple,user_13165
Apple,user_14045
Apple,user_13486
Android,user_12809
Android,user_19252
Android,user_10222
Apple,user_17048
Apple,user_14061
Apple,user_15157
Android,user_11048
Apple,user_10666
Apple,user_18895
Apple,user_13103
Android,user_13345
Apple,user_14804
Apple,user_17677
Android,user_10530
Apple,user_13966
Android,user_14075
Apple,user_16415
Apple,user_11322
Apple,user_19203
Apple,user_18920
Apple,user_17896
Apple,user_16618
Android,user_17448
Apple,user_17536
Android,user_16397
Android,user_17283
Android,user_16092
Android,user_13873
Android,user_11892
Android,user_11707
Apple,user_10846
Apple,user_18129
Apple,user_16040
Apple,user_16873
Apple,user_14773
Apple,user_19275
Apple,user_16285
Apple,user_17919
Apple,user_13508
Android,user_16356
Android,user_17504
Android,user_11330
Android,user_13495
Android,user_14304
Android,user_15661
Apple,user_17631
Android,user_10389
Apple,user_15905
Apple,user_17916
Apple,user_11734
Apple,user_11009
Apple,user_17654
Apple,user_12828
Apple,user_13176
Apple,user_15642
Apple,user_10478
Apple,user_13616
Apple,user_15785
Android,user_19422
Apple,user_11588
Android,user_13448
Apple,user_12861
Apple,user_19335
Android,user_13761
Apple,user_16760
Apple,user_11620
Android,user_15657
Apple,user_16952
Android,user_17547
Apple,user_16586
Apple,user_13848
Android,user_11058
Android,user_18155
Android,user_13983
Android,user_16969
Apple,user_16612
Android,user_16005
Android,user_11247
Android,user_15293
Android,user_11797
Android,user_10020
Android,user_16295
Android,user_15318
Android,user_16276
Apple,user_15936
Android,user_10899
Apple,user_16225
Apple,user_13357
Apple,user_16923
Apple,user_15056
Apple,user_18232
Apple,user_14918
Apple,user_16857
Android,user_13544
Apple,user_19342
Android,user_16510
Android,user_16329
Apple,user_15007
Android,user_13902
Android,user_15717
Apple,user_18963
Apple,user_15632
Apple,user_13701
Android,user_11464
Android,user_17267
Apple,user_19039
Android,user_11387
Apple,user_15150
Apple,user_12008
Android,user_17030
Apple,user_14921
Apple,user_17084
Android,user_11811
Apple,user_12050
Apple,user_10459
Apple,user_11514
Apple,user_14838
Apple,user_16117
Android,user_15568
Apple,user_13317
Android,user_12107
Apple,user_15910
Apple,user_12787
Apple,user_17752
Apple,user_14605
Apple,user_10213
Apple,user_16408
Apple,user_13517
Apple,user_15710
Android,user_14143
Android,user_14426
Apple,user_17121
Apple,user_16221
Apple,user_18536
Android,user_17680
Android,user_12541
Apple,user_19354
Android,user_14102
Apple,user_15934
Android,user_12976
Android,user_17061
Android,user_19051
Android,user_13199
Apple,user_16469
Apple,user_18272
Apple,user_10338
Apple,user_16831
Apple,user_16801
Apple,user_10796
Apple,user_10042
Apple,user_10223
Android,user_19320
Apple,user_13240
Android,user_12992
Apple,user_13008
Android,user_13672
Apple,user_12731
Apple,user_15193
Apple,user_11223
Apple,user_17844
Android,user_12405
Apple,user_15506
Android,user_14524
Android,user_17970
Apple,user_19244
Android,user_19343
Apple,user_19413
Android,user_13409
Apple,user_11978
Apple,user_12881
Android,user_16855
Android,user_19107
Android,user_19043
Apple,user_12728
Android,user_16315
Android,user_17163
Android,user_16911
Android,user_13520
Apple,user_12630
Android,user_16439
Android,user_13906
Android,user_18911
Apple,user_13509
Android,user_11344
Android,user_15969
Android,user_15983
Android,user_17501
Apple,user_10502
Apple,user_16181
Android,user_15425
Android,user_17463
Android,user_15459
Apple,user_11641
Apple,user_16310
Android,user_11777
Android,user_18544
Android,user_12483
Android,user_17464
Android,user_13840
Apple,user_15893
Apple,user_17579
Apple,user_11371
Android,user_10197
Android,user_11146
Apple,user_16483
Android,user_18671
Android,user_10690
Android,user_14245
Android,user_12336
Android,user_14881
Android,user_12618
Android,user_11538
Apple,user_15834
Apple,user_17737
Android,user_13342
Android,user_16292
Android,user_15882
Android,user_14032
Apple,user_13527
Android,user_13529
Android,user_15324
Apple,user_15296
Android,user_17516
Android,user_17263
Apple,user_15351
Android,user_11601
Apple,user_11798
Apple,user_16761
Apple,user_17304
Apple,user_14004
Android,user_12198
Android,user_13031
Android,user_12704
Android,user_14858
Apple,user_15631
Apple,user_12816
Android,user_18337
Android,user_10057
Apple,user_10799
Apple,user_16037
Android,user_11034
Android,user_11956
Apple,user_16115
Apple,user_16396
Apple,user_16096
Apple,user_12086
Apple,user_14130
Android,user_17882
Apple,user_17256
Android,user_17748
Android,user_18521
Android,user_16012
Apple,user_15251
Apple,user_11091
Android,user_14369
Apple,user_12497
Apple,user_14813
Apple,user_16802
Apple,user_16556
Android,user_12113
Apple,user_15749
Apple,user_11314
Android,user_15547
Apple,user_12759
Android,user_11683
Apple,user_16030
Android,user_19309
Apple,user_10581
Apple,user_11198
Apple,user_19085
Apple,user_12714
Apple,user_11633
Apple,user_17807
Apple,user_13438
Apple,user_11114
Android,user_18063
Android,user_15408
Apple,user_14680
Apple,user_10883
Apple,user_15228
Apple,user_15277
Apple,user_12922
Android,user_10589
Apple,user_10703
Apple,user_14941
Apple,user_17316
Apple,user_11552
Android,user_14152
Apple,user_18776
Apple,user_12567
Android,user_15989
Apple,user_10859
Android,user_18164
Apple,user_16515
Apple,user_16564
Android,user_10256
Apple,user_16438
Android,user_16002
Apple,user_11931
Apple,user_13373
Apple,user_11301
Android,user_19174
Apple,user_14651
Apple,user_15556
Apple,user_18024
Android,user_16324
Apple,user_11967
Apple,user_15203
Android,user_14534
Android,user_14655
Apple,user_11454
Android,user_14857
Apple,user_11888
Apple,user_13893
Android,user_19170
Apple,user_18852
Apple,user_12726
Apple,user_16852
Android,user_18312
Apple,user_18401
Apple,user_11364
Apple,user_13872
Apple,user_18313
Android,user_14407
Apple,user_13866
Apple,user_18890
Android,user_16999
Android,user_19136
Android,user_18728
Android,user_18285
Apple,user_12471
Android,user_10821
Android,user_17012
Android,user_16598
Android,user_13805
Apple,user_10320
Apple,user_17939
Apple,user_10192
Apple,user_12152
Android,user_13314
Apple,user_15098
Apple,user_19386
Android,user_10152
Apple,user_13133
Android,user_13083
Apple,user_14817
Android,user_15266
Apple,user_16409
Android,user_16674
Apple,user_15561
Android,user_18947
Apple,user_10011
Android,user_13850
Android,user_11891
Android,user_11854
Apple,user_11985
Android,user_19281
Apple,user_13880
Android,user_15732
Apple,user_18053
Android,user_12156
Apple,user_18935
Android,user_12342
Apple,user_11280
Android,user_11700
Apple,user_12665
Apple,user_12860
Apple,user_13607
Android,user_17881
Android,user_12874
Android,user_16947
Android,user_16632
Android,user_11499
Android,user_17956
Apple,user_19087
Apple,user_12416
Apple,user_13202
Apple,user_12227
Android,user_14973
Android,user_13390
Apple,user_11879
Apple,user_16364
Android,user_12062
Apple,user_17158
Android,user_12327
Apple,user_15467
Android,user_17360
Android,user_16008
Android,user_16575
Apple,user_10433
Android,user_11674
Apple,user_11440
Android,user_11418
Android,user_10652
Apple,user_16648
Apple,user_13226
Android,user_12518
Apple,user_13639
Android,user_15794
Apple,user_13217
Apple,user_12025
Android,user_15074
Android,user_16445
Apple,user_18254
Android,user_12438
Apple,user_16032
Android,user_14761
Apple,user_11685
Apple,user_13068
Android,user_10086
Android,user_14917
Android,user_13933
Apple,user_13458
